queue_id	queue_rank	source_round	source_version	policy_version	bucket	screen_id	external_screen_id	source_id	source_type	source_family_id	author	screen_name	experimental_setup	condition_name	cell_line	scope_unknown_count	metadata_completeness_count	full_gene_score_set_available	reason_codes
orcs:2.0.18:curation-queue:v2:877	1383	187	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:877	877	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	187-PMID30971826	Timecourse		SJNB-6	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:372	1384	188	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:372	372	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	188-PMID29083409	Timecourse		MOR/CPR	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:878	1385	188	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:878	878	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	188-PMID30971826	Timecourse		NB69	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:373	1386	189	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:373	373	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	189-PMID29083409	Timecourse		MV4-11	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:879	1387	189	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:879	879	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	189-PMID30971826	Timecourse		SJNB-7	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:374	1388	190	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:374	374	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	190-PMID29083409	Timecourse		NB1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:880	1389	190	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:880	880	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	190-PMID30971826	Timecourse		NCI-H1155	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:375	1390	191	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:375	375	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	191-PMID29083409	Timecourse		NB4	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:881	1391	191	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:881	881	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	191-PMID30971826	Timecourse		NCI-H1299	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:376	1392	192	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:376	376	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	192-PMID29083409	Timecourse		NCI-H23	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:882	1393	192	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:882	882	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	192-PMID30971826	Timecourse		NCI-H1355	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:377	1394	193	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:377	377	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	193-PMID29083409	Timecourse		NCI-H322	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:883	1395	193	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:883	883	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	193-PMID30971826	Timecourse		NCI-H1581	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:378	1396	194	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:378	378	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	194-PMID29083409	Timecourse		NCI-H441	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:884	1397	194	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:884	884	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	194-PMID30971826	Timecourse		NCI-H1650	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:379	1398	195	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:379	379	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	195-PMID29083409	Timecourse		NCI-H460	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:885	1399	195	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:885	885	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	195-PMID30971826	Timecourse		NCI-H1755	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:380	1400	196	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:380	380	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	196-PMID29083409	Timecourse		NCI-H520	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:886	1401	196	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:886	886	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	196-PMID30971826	Timecourse		NCI-H1869	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:381	1402	197	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:381	381	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	197-PMID29083409	Timecourse		NCI-H716	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:887	1403	197	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:887	887	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	197-PMID30971826	Timecourse		NCI-H1915	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:382	1404	198	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:382	382	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	198-PMID29083409	Timecourse		NCI-H747	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:888	1405	198	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:888	888	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	198-PMID30971826	Timecourse		NCI-H1944	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:383	1406	199	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:383	383	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	199-PMID29083409	Timecourse		NCI-H838	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:889	1407	199	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:889	889	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	199-PMID30971826	Timecourse		NCI-H1975	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:384	1408	200	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:384	384	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	200-PMID29083409	Timecourse		NCI-H1299	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:890	1409	200	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:890	890	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	200-PMID30971826	Timecourse		NCI-H1993	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:385	1410	201	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:385	385	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	201-PMID29083409	Timecourse		NCI-H1437	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:891	1411	201	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:891	891	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	201-PMID30971826	Timecourse		NCI-H2023	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:386	1412	202	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:386	386	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	202-PMID29083409	Timecourse		NCI-H1581	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:892	1413	202	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:892	892	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	202-PMID30971826	Timecourse		NCI-H2087	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:387	1414	203	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:387	387	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	203-PMID29083409	Timecourse		NCI-H1650	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:893	1415	203	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:893	893	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	203-PMID30971826	Timecourse		NCI-H2170	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:388	1416	204	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:388	388	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	204-PMID29083409	Timecourse		NCI-H1693	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:894	1417	204	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:894	894	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	204-PMID30971826	Timecourse		NCI-H226	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:389	1418	205	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:389	389	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	205-PMID29083409	Timecourse		NCI-H1703	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:895	1419	205	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:895	895	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	205-PMID30971826	Timecourse		NCI-H23	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
